VRG55GQY,Vaughan,convallis@Quisque.ca,Little Big Town,Jacksonville Municipal Stadium,2008-07-24,2,40.50
UMB53RFU,Travis,lorem.auctor@risusInmi.ca,Zumanity,Paris Hotel,2008-05-01,2,73.80
UMB53RFU,Travis,lorem.auctor@risusInmi.ca,Dixie Chicks,EnergySolutions Arena,2008-04-10,2,21.30
UQM82QNI,Duran,orci.lacus.vestibulum@Aeneaneget.com,Carrie Underwood,E.J. Nutter Center,2008-05-01,4,29.40
TGZ45DJI,Meadows,lorem.ipsum@adipiscing.com,Joe Satriani,Cleveland Browns Stadium,2008-03-23,4,183.00
TGZ45DJI,Meadows,lorem.ipsum@adipiscing.com,Le Reve,Ballys Hotel,2008-12-10,1,32.10
TGZ45DJI,Meadows,lorem.ipsum@adipiscing.com,Coheed and Cambria,RBC Center,2008-05-01,1,18.75
TGZ45DJI,Meadows,lorem.ipsum@adipiscing.com,Bloc Party,Hersheypark Stadium,2008-08-03,1,4.95
TGZ45DJI,Meadows,lorem.ipsum@adipiscing.com,King Lear,Helen Hayes Theatre,2008-11-24,1,32.85
DCJ98WQJ,Mcpherson,mi.lacinia@quamvel.edu,A Bronx Tale,The Guthrie Theater,2008-08-16,4,176.40
DCJ98WQJ,Mcpherson,mi.lacinia@quamvel.edu,Jack Johnson,Rice-Eccles Stadium,2008-01-29,3,81.00
DCJ98WQJ,Mcpherson,mi.lacinia@quamvel.edu,Jersey Boys,Greek Theatre,2008-05-01,3,194.85
DCJ98WQJ,Mcpherson,mi.lacinia@quamvel.edu,Dennis DeYoung,American Airlines Arena,2008-09-19,4,221.40
HWI52CSA,Ward,Mauris@asollicitudinorci.com,Boston,New York Giants Stadium,2008-12-10,4,91.20
ESH73QWL,Valenzuela,enim.Etiam.gravida@perconubia.org,Bo Bice,Tropicana Field,2008-10-24,1,46.05
KIF13PIL,Hayes,magna.Suspendisse.tristique@miDuisrisus.org,Suzanne Vega,The Palace of Auburn Hills,2008-10-17,1,4.95
KIF13PIL,Hayes,magna.Suspendisse.tristique@miDuisrisus.org,The Caretaker,George Gershwin Theatre,2008-01-14,1,12.30
KIF13PIL,Hayes,magna.Suspendisse.tristique@miDuisrisus.org,Jersey Boys,Shubert Theatre,2008-06-16,2,133.50
KIF13PIL,Hayes,magna.Suspendisse.tristique@miDuisrisus.org,Mamma Mia!,Marquis Theatre,2008-12-31,1,21.15
KIF13PIL,Hayes,magna.Suspendisse.tristique@miDuisrisus.org,War,American Airlines Center,2008-02-09,1,21.60
KIF13PIL,Hayes,magna.Suspendisse.tristique@miDuisrisus.org,Nofx,FedExField,2008-08-03,1,26.40
JXW75FLS,Mayo,neque.In.ornare@aliquam.edu,Chicago,Imperial Theatre,2008-06-18,3,25.65
JXW75FLS,Mayo,neque.In.ornare@aliquam.edu,La Sonnambula,War Memorial Opera House,2008-03-14,3,213.75
PQQ33RRT,Craig,velit.Cras@non.com,Seven Brides for Seven Brothers,Belasco Theatre,2008-08-18,2,108.00
PQQ33RRT,Craig,velit.Cras@non.com,Toad The Wet Sprocket,Superpages.com Center,2008-11-27,1,217.05
PQQ33RRT,Craig,velit.Cras@non.com,Macbeth,Music Box Theatre,2008-11-19,2,122.70
PZU70KAR,Davidson,enim.Etiam@est.org,Julius Caesar,St. James Theatre,2008-08-20,4,136.20
KLG70RFD,Robbins,a.dui@dictumauguemalesuada.com,Neil Diamond,Cleveland Browns Stadium,2008-05-01,2,24.90
MAW02HLM,Avery,consectetuer@lectusrutrum.com,The Queen of Spades,Los Angeles Opera,2008-12-30,1,6.30
ZQG90BUD,Garrison,eros.Proin.ultrices@et.edu,Isaac Hayes,Miller Park,2008-08-16,1,189.90
BLI52EBL,Crosby,Nam.porttitor.scelerisque@consequatdolorvitae.ca,Tina Turner,Scottrade Center,2008-08-17,1,30.60
TKS43ECN,Singleton,rutrum.Fusce.dolor@convallisest.edu,Jill Scott,Yankee Stadium,2008-07-05,1,5.55
ZVC71RRY,Cochran,cursus.purus.Nullam@torquentper.org,Rosencrantz and Guildenstern Are Dead,Minskoff Theatre,2008-07-11,2,146.70
RUS51TDW,Durham,Phasellus.libero.mauris@mollisnoncursus.ca,Macbeth,Circle in the Square Theatre,2008-01-02,3,145.35
GWQ48VTG,Copeland,natoque.penatibus.et@egetipsum.org,Motley Crue,Tropicana Field,2008-07-28,3,157.05
GWQ48VTG,Copeland,natoque.penatibus.et@egetipsum.org,Hairspray,Curran Theatre,2008-10-27,3,211.50
GWQ48VTG,Copeland,natoque.penatibus.et@egetipsum.org,A Midsummer Night's Dream,John Golden Theatre,2008-04-06,2,290.10
HEN01KLY,Dixon,ac.metus@nuncid.com,Rosencrantz and Guildenstern Are Dead,The Guthrie Theater,2008-01-11,4,240.60
GYU48ZCZ,Cobb,mattis.Cras.eget@adipiscingMaurismolestie.org,Journey,Rice-Eccles Stadium,2008-03-13,2,129.90
LHX99VGB,Hunter,adipiscing@pedeacurna.edu,Kool and The Gang,PETCO Park,2008-04-25,1,147.00
LHX99VGB,Hunter,adipiscing@pedeacurna.edu,L Elisir d Amore,Ellie Caulkins Opera House,2008-05-01,2,67.20
VJT98ZQY,Dyer,et@Nunclaoreet.ca,Dave Matthews Band,US Airways Center,2008-11-07,1,56.70
NSK88BQD,Cabrera,dictum@accumsanneque.com,John Mellencamp,Saratoga Springs Performing Arts Center,2008-09-10,1,7.65
NSK88BQD,Cabrera,dictum@accumsanneque.com,Vans Warped Tour,New Orleans Arena,2008-07-26,3,31.50
IZL94JLG,Rutledge,Ut.tincidunt@malesuadaIntegerid.com,Passing Strange,Majestic Theatre,2008-05-01,2,93.30
TRL86UHK,Burch,semper@tempuseu.com,Shrek the Musical,Hilton Theatre,2008-12-17,1,61.35
TRL86UHK,Burch,semper@tempuseu.com,Glengarry Glen Ross,Neil Simon Theatre,2008-12-29,1,15.90
KSW68UOF,Gordon,fermentum@Curabiturconsequatlectus.ca,Scorpions,Cleveland Browns Stadium,2008-12-30,1,58.05
WUN44HEX,Golden,dictum.augue@elementumlorem.com,Insane Clown Posse,Philips Arena,2008-01-09,1,153.00
BAL51UYL,Richmond,facilisis@acarcuNunc.ca,Macbeth,Ethel Barrymore Theatre,2008-06-10,2,34.20
BBF59OCR,Velasquez,ac@adipiscingelitCurabitur.org,Tailgate 2008,PNC Park,2008-05-01,3,108.45
HAY11UKZ,Tate,lacus@lacusvestibulumlorem.org,Isaac Hayes,Chase Field,2008-03-06,4,252.60
HAY11UKZ,Tate,lacus@lacusvestibulumlorem.org,Gypsy,Shubert Theatre,2008-11-24,2,293.40
ZOS80DAW,Cochran,et@facilisis.ca,Macbeth,Vivian Beaumont Theatre,2008-01-30,3,13.95
ZOS80DAW,Cochran,et@facilisis.ca,Chromeo,Minute Maid Park,2008-06-13,3,135.45
WVU61JNA,Porter,ullamcorper.nisl.arcu@nunc.ca,Tristan und Isolde,Kennedy Center Opera House,2008-07-20,2,99.60
STI49YGW,Cherry,leo@pedeacurna.com,Spring Awakening,Belasco Theatre,2008-09-01,1,19.20
GMY37WXQ,Stuart,dolor.Fusce@consectetueripsumnunc.org,The Cherry Orchard,Imperial Theatre,2008-12-18,2,72.60
GMY37WXQ,Stuart,dolor.Fusce@consectetueripsumnunc.org,Daughtry,Kauffman Stadium,2008-12-13,2,51.30
EMP44RCC,Ashley,dolor.sit@Cumsociisnatoque.ca,Oliver!,August Wilson Theatre,2008-06-27,3,130.95
XHD20FQV,Nguyen,Donec.sollicitudin.adipiscing@egestas.edu,Sound Tribe Sector 9,EnergySolutions Arena,2008-06-23,1,164.85
JKW23CQM,Bolton,metus.facilisis@pedeblanditcongue.com,Suzanne Vega,University of Phoenix Stadium,2008-01-31,3,54.00
JKW23CQM,Bolton,metus.facilisis@pedeblanditcongue.com,Beck,Ford Field,2008-03-10,6,171.00
AUF63ZMD,Brewer,Duis@sed.edu,My Bloody Valentine,Target Center,2008-01-06,1,14.25
AUF63ZMD,Brewer,Duis@sed.edu,Billy Idol,Oracle Arena,2008-02-04,1,7.05
OWU35OEO,Eaton,vestibulum@lorem.edu,Alkaline Trio,Dick's Sporting Goods Park,2008-12-16,2,100.20
EZF68EDR,Ortiz,ac.mattis.ornare@sit.edu,Le Reve,Bellagio Hotel,2008-11-03,4,163.80
EZF68EDR,Ortiz,ac.mattis.ornare@sit.edu,Toadies,INVESCO Field,2008-06-03,4,289.20
TPI46SLK,Durham,elit.a@ultriciesornareelit.com,Vampire Weekend,Xcel Energy Center,2008-05-01,1,29.10
TDQ53ROO,Tillman,Morbi.vehicula@Aeneangravidanunc.edu,Santana,Rexall Place,2008-08-14,2,141.90
TAD61JZP,Ruiz,sapien.Cras.dolor@euerosNam.edu,Irish Tenors,BMO Field,2008-11-17,2,115.20
XZF57PLN,Jordan,dolor.sit.amet@aenim.ca,Jimmy Eat World,Air Canada Centre,2008-11-17,1,50.25
XZF57PLN,Jordan,dolor.sit.amet@aenim.ca,Macbeth,Biltmore Theatre,2008-08-28,1,42.30
GBJ12QRE,Fox,nec.orci.Donec@augueeu.ca,Dickey Betts and Great Southern,EnergySolutions Arena,2008-05-01,4,275.40
UDC80AGC,Gallagher,dui@maurisrhoncus.com,Chicago,Imperial Theatre,2008-10-10,1,182.55
QXC18FWK,Guthrie,ac@quam.edu,August: Osage County,Helen Hayes Theatre,2008-02-21,1,40.20
QXC18FWK,Guthrie,ac@quam.edu,Vampire Weekend,Mellon Arena,2008-09-17,2,11.70
JRI13DKU,Dunlap,sodales@necante.edu,Lollapalooza,Jobing.com Arena,2008-01-14,1,70.80
GPT63BOX,Salazar,auctor.odio.a@eget.org,Citizen Cope,CommunityAmerica Ballpark,2008-10-03,1,24.75
FND15AUX,Carey,quis.tristique@orci.ca,The Kooks,E.J. Nutter Center,2008-02-04,1,14.55
RPO35HBH,Keller,lectus@tristique.com,70s Soul Jam,Texas Stadium,2008-09-06,1,48.45
ULS45USF,Butler,metus.urna@dolor.edu,The Country Girl,Biltmore Theatre,2008-03-23,2,55.50
ULS45USF,Butler,metus.urna@dolor.edu,The Caucasian Chalk Circle,Circle in the Square Theatre,2008-06-04,2,48.90
XFW44BMQ,Suarez,purus.Duis.elementum@vitaemauris.edu,Robert Plant and Alison Krauss,INVESCO Field,2008-04-13,1,10.20
XFW44BMQ,Suarez,purus.Duis.elementum@vitaemauris.edu,La Boheme,Lyric Opera House,2008-06-02,2,129.30
XFW44BMQ,Suarez,purus.Duis.elementum@vitaemauris.edu,Iphigenia,Brooks Atkinson Theatre,2008-06-18,1,21.90
VVM93VEK,Vasquez,lobortis.quam.a@arcuNunc.org,Matchbox Twenty,Rice-Eccles Stadium,2008-05-01,2,53.10
HWS88RCR,Hurst,ligula@posuere.ca,Gypsy,Geffen Playhouse,2008-06-25,1,63.00
MLD24LDU,Baldwin,Maecenas.malesuada.fringilla@Sedneque.org,For Colored Girls Who Have Considered Suicide When the Rainbow is Enuf,Circle in the Square Theatre,2008-04-19,4,115.20
RLI14TVB,Gillespie,faucibus.leo@risus.org,November,Hilton Theatre,2008-02-11,1,39.90
RLI14TVB,Gillespie,faucibus.leo@risus.org,Keith Sweat,Wrigley Field,2008-04-19,4,215.40
VTY10WQX,Robertson,velit.eu.sem@nonluctus.org,Grease,Winter Garden Theatre,2008-01-30,1,31.95
ZDH17NXG,Castillo,arcu.et@lectussitamet.edu,LeAnn Rimes,Reliant Stadium,2008-09-04,2,15.00
ZDH17NXG,Castillo,arcu.et@lectussitamet.edu,November,The Broadway Theatre,2008-05-01,1,74.70
PVB14XTV,Austin,quam.Pellentesque.habitant@arcu.org,Wynonna,AT&T Park,2008-09-11,4,72.60
VMA49FPN,Stein,mollis.lectus.pede@enimnon.edu,Motley Crue,Dodger Stadium,2008-07-04,2,45.30
BKX38OTG,Tran,turpis.non@ametlorem.ca,Joe Cocker,Time Warner Cable Arena,2008-11-13,2,275.40
WEN17TPI,Burris,est@Inatpede.edu,Jesse Lacey,Toyota Center,2008-01-16,1,53.10
VMY18JQR,Hamilton,Donec.consectetuer.mauris@fringillaornare.edu,Stephenie Meyer,HP Pavilion at San Jose,2008-04-10,1,35.85
VMY18JQR,Hamilton,Donec.consectetuer.mauris@fringillaornare.edu,Jersey Boys,Nederlander Theatre,2008-09-28,1,42.15
VMY18JQR,Hamilton,Donec.consectetuer.mauris@fringillaornare.edu,Extreme,RFK Stadium,2008-05-01,4,83.40
VQP51EOD,Poole,in.tempus@necmollisvitae.com,Orfeo ed Euridice,Lyric Opera House,2008-08-16,4,163.20
IRZ62QMS,Franklin,at.egestas@atlacus.ca,Sheryl Crow,Raymond James Stadium,2008-08-12,2,122.40
IRZ62QMS,Franklin,at.egestas@atlacus.ca,Missy Higgins,Jacksonville Municipal Stadium,2008-02-03,2,86.40
IUD48BLI,Roman,sem@nonummyut.edu,Robert Cray Band,Miller Park,2008-12-13,4,44.40
IUD48BLI,Roman,sem@nonummyut.edu,Earth Wind and Fire,Madison Square Garden,2008-04-08,2,134.40
BTI83STS,Chandler,egestas@semegestas.edu,The Little Mermaid,Pasadena Playhouse,2008-08-20,2,40.50
BTI83STS,Chandler,egestas@semegestas.edu,Shrek the Musical,Hilton Theatre,2008-12-17,2,122.70
BTI83STS,Chandler,egestas@semegestas.edu,Carrie Underwood,Hubert H. Humphrey Metrodome,2008-09-11,2,127.50
BTI83STS,Chandler,egestas@semegestas.edu,To Be or Not To Be,Longacre Theatre,2008-12-13,1,32.25
RLD13MJT,Higgins,semper.et@Integer.edu,A Chorus Line,Brooks Atkinson Theatre,2008-10-01,2,49.50
RLD13MJT,Higgins,semper.et@Integer.edu,Eva Ayllon,Texas Stadium,2008-08-08,4,33.00
YKD89HNZ,Golden,Lorem.ipsum.dolor@sedorci.org,Extreme,PNC Park,2008-05-01,1,66.15
YKD89HNZ,Golden,Lorem.ipsum.dolor@sedorci.org,Chris Isaak,INVESCO Field,2008-09-06,1,30.90
YKD89HNZ,Golden,Lorem.ipsum.dolor@sedorci.org,Demi Lovato,Izod Center,2008-02-21,1,71.55
OBR46KPZ,Skinner,sit@dolorNullasemper.ca,Girl Talk,Reliant Stadium,2008-06-12,1,49.50
HWC41ZRJ,Floyd,Nam.nulla@est.ca,Burt Bacharach,Texas Stadium,2008-02-09,1,225.30
ZFF83GPB,Green,nascetur.ridiculus.mus@atliberoMorbi.ca,Alejandro Fernandez,Busch Stadium,2008-04-07,1,197.25
ZFF83GPB,Green,nascetur.ridiculus.mus@atliberoMorbi.ca,The Homecoming,Belasco Theatre,2008-09-21,1,27.15
LOP94AZT,Waller,tellus@Phaselluslibero.ca,Jill Scott,Verizon Center,2008-08-09,1,22.95
SCC19MRI,Day,ipsum.leo.elementum@tempusrisus.edu,The Glass Menagerie,Charles Playhouse,2008-11-28,3,208.80
WCK81AKE,Farmer,Cum@utodiovel.org,Cypress Hill,Lambeau Field,2008-07-04,1,35.55
WBQ15LNE,Zamora,arcu@pretiumaliquetmetus.ca,For Colored Girls Who Have Considered Suicide When the Rainbow is Enuf,Circle in the Square Theatre,2008-04-19,2,141.30
TIT29FEO,Gross,Fusce@fermentumfermentumarcu.com,The Homecoming,Paramount Theatre,2008-03-19,2,17.70
TIT29FEO,Gross,Fusce@fermentumfermentumarcu.com,Cold War Kids,Robertson Stadium,2008-01-15,4,64.80
TIT29FEO,Gross,Fusce@fermentumfermentumarcu.com,Michael Bolton,Saratoga Springs Performing Arts Center,2008-07-11,2,139.80
CJR88RVL,Hartman,Aenean@scelerisque.org,A Doll's House,Curran Theatre,2008-03-18,1,7.05
DEH13RPO,Weber,Phasellus@magnaseddui.org,The Bacchae,Shubert Theatre,2008-07-15,1,259.95
DCX45TYX,Rush,Aliquam@mienim.edu,Stephenie Meyer,Progressive Field,2008-10-31,1,44.10
QIW13IAZ,Mann,aliquet.nec.imperdiet@Nullaeget.com,Gotterdammerung,Kennedy Center Opera House,2008-05-01,1,33.30
QIW13IAZ,Mann,aliquet.nec.imperdiet@Nullaeget.com,Pal Joey,Lunt-Fontanne Theatre,2008-12-03,1,36.00
LOD82FDD,Copeland,aliquet.metus@at.org,Mary Poppins,Lunt-Fontanne Theatre,2008-11-30,2,146.70
XIF22SHQ,King,commodo@ligula.edu,South Pacific,New Amsterdam Theatre,2008-03-19,2,86.40
XIF22SHQ,King,commodo@ligula.edu,Robert Cray Band,E.J. Nutter Center,2008-05-01,4,55.80
RFK06FFR,Travis,eleifend.Cras.sed@nonquam.edu,Memphis - The Birth of Rock n Roll,New Amsterdam Theatre,2008-09-08,2,39.30
MCF65BFN,Clements,Cras@placerataugueSed.org,Rock 'n' Roll,Lincoln Center for the Performing Arts,2008-10-26,3,137.70
MCF65BFN,Clements,Cras@placerataugueSed.org,K.D. Lang,BMO Field,2008-10-22,1,369.30
MCF65BFN,Clements,Cras@placerataugueSed.org,Yaz,Qwest Field,2008-12-26,3,190.35
MCF65BFN,Clements,Cras@placerataugueSed.org,Fleet Foxes,Philips Arena,2008-12-26,1,141.90
MCF65BFN,Clements,Cras@placerataugueSed.org,Mamma Mia!,Helen Hayes Theatre,2008-05-01,2,57.00
AAF56GVE,Foster,tincidunt.tempus@gravidaAliquamtincidunt.org,Bamboozle Left,Arrowhead Stadium,2008-11-11,2,8.40
RFI87FLL,Price,Donec@eget.com,Bryan Adams,PNC Park,2008-11-05,1,21.15
RFI87FLL,Price,Donec@eget.com,Bonnie Raitt,Scotiabank Place,2008-02-25,1,24.75
SQI15VIL,Acevedo,gravida.Aliquam.tincidunt@quislectusNullam.ca,Hairspray,Studio 54,2008-11-12,1,21.00
SQI15VIL,Acevedo,gravida.Aliquam.tincidunt@quislectusNullam.ca,Britney Spears,Jacksonville Municipal Stadium,2008-01-31,1,54.90
SQI15VIL,Acevedo,gravida.Aliquam.tincidunt@quislectusNullam.ca,Patty Griffin,Scotiabank Place,2008-11-02,1,3.15
SQI15VIL,Acevedo,gravida.Aliquam.tincidunt@quislectusNullam.ca,The Seagull,August Wilson Theatre,2008-09-10,1,14.25
YQY43ERG,Guerra,Nam.ligula.elit@Curabiturmassa.com,Romeo and Juliet,Greek Theatre,2008-01-05,1,16.05
HVL73FTO,Justice,congue@egestasnuncsed.com,The King and I,Helen Hayes Theatre,2008-05-01,3,35.55
HVL73FTO,Justice,congue@egestasnuncsed.com,Mystere Cirque du Soleil,Bellagio Hotel,2008-12-02,1,4.05
MIW20OHD,Sherman,ornare@nisimagnased.ca,Look Back in Anger,Winter Garden Theatre,2008-03-28,1,40.05
TWT68KIF,Gaines,facilisis.lorem.tristique@tristique.ca,Soulfest,Comerica Park,2008-05-01,1,14.85
RLN94TUW,Pierce,rutrum.eu@Proinmi.ca,King Lear,Studio 54,2008-12-16,3,103.50
BSP05RLS,Mccarthy,Vivamus.sit.amet@facilisis.edu,Hot Tuna,Superpages.com Center,2008-09-26,2,116.40
IYC74YVZ,Kim,ligula@sempereratin.org,George Thorogood and the Destroyers,Rice-Eccles Stadium,2008-04-15,1,67.80
LLP28LVN,Lott,Proin.non@etnetuset.org,Irish Tenors,Miller Park,2008-02-19,3,14.85
AGB96QOI,Dillon,Nam.consequat.dolor@parturientmontes.org,Gipsy Kings,Rose Garden,2008-08-10,3,207.45
WUE47NFI,Garrett,pede@nunc.org,REO Speedwagon,US Airways Center,2008-09-23,4,25.80
WUE47NFI,Garrett,pede@nunc.org,James Blunt,Bank of America Stadium,2008-12-17,2,70.80
YJZ03YBT,Barton,Suspendisse@Integer.ca,Dolly Parton,Gillette Stadium,2008-07-17,1,19.80
YJZ03YBT,Barton,Suspendisse@Integer.ca,Eddie Vedder,US Airways Center,2008-03-01,1,45.90
BHW35WNL,Rush,non.quam@nonegestas.ca,November,Eugene O'Neill Theatre,2008-10-15,2,108.00
BHW35WNL,Rush,non.quam@nonegestas.ca,Hot Chip,Nationwide Arena,2008-05-01,2,64.50
BHW35WNL,Rush,non.quam@nonegestas.ca,KT Tunstall,Hersheypark Stadium,2008-01-28,3,22.50
BHW35WNL,Rush,non.quam@nonegestas.ca,Gnarls Barkley,Nationals Park,2008-04-02,2,9.90
SDX45WVR,Day,neque@metusVivamus.com,Le Reve,Tropicana Hotel,2008-12-05,1,39.60
SDX45WVR,Day,neque@metusVivamus.com,Isaac Hayes,Columbus Crew Stadium,2008-02-03,1,51.60
SDX45WVR,Day,neque@metusVivamus.com,Fiction Plane,Qwest Field,2008-10-17,1,238.50
VZD51NBF,Lawrence,nascetur@Innec.org,Tina Turner,Cleveland Browns Stadium,2008-11-04,2,46.20
EPL57ZYL,Blanchard,sociis.natoque.penatibus@Integeraliquam.ca,King Crimson,Amway Arena,2008-12-29,1,28.20
UFK32QAP,Delacruz,lacus@lectus.edu,Our Town,Lunt-Fontanne Theatre,2008-02-10,1,67.35
VVM93VEK,Vasquez,lobortis.quam.a@arcuNunc.org,State Fair,August Wilson Theatre,2008-03-15,2,34.20
QGX72PSY,Dickson,magna.malesuada@Nullainterdum.com,Cowboy Junkies,Edward Jones Dome,2008-05-01,1,29.55
LYS79IVC,Vance,justo.faucibus.lectus@magna.edu,Sevendust,Saratoga Springs Performing Arts Center,2008-08-21,1,9.30
JKP51KHP,Woodward,massa.lobortis@NullaaliquetProin.org,Gotterdammerung,Lyric Opera House,2008-09-20,3,14.40
JKP51KHP,Woodward,massa.lobortis@NullaaliquetProin.org,Celine Dion,North Charleston Coliseum,2008-05-01,3,12.15
JKP51KHP,Woodward,massa.lobortis@NullaaliquetProin.org,Scrooge,New Amsterdam Theatre,2008-11-14,2,88.20
JKP51KHP,Woodward,massa.lobortis@NullaaliquetProin.org,The Country Girl,St. James Theatre,2008-05-01,2,48.60
RTA29VWG,Hale,a@elementumat.org,La Damnation de Faust,San Francisco Opera,2008-05-01,2,24.60
FOG16SYO,Campos,mus.Proin.vel@Nuncut.com,Rhinoceros,Longacre Theatre,2008-12-29,1,8.40
GXG87BXP,Leonard,at.velit.Cras@sit.edu,King Lear,Neil Simon Theatre,2008-06-29,2,65.10
MLJ34KXR,Irwin,egestas@Maecenas.ca,Donny Osmond,Nationals Park,2008-12-09,4,66.00
MLJ34KXR,Irwin,egestas@Maecenas.ca,Rodrigo y Gabriela,American Airlines Arena,2008-08-18,4,77.40
XLL58TPL,Sims,Aliquam@disparturientmontes.edu,Smash Mouth,Jobing.com Arena,2008-04-19,3,52.20
EWE11JBX,Valencia,faucibus.lectus.a@aliquamarcu.org,Othello,Winter Garden Theatre,2008-08-29,2,64.50
MQK90NVR,Dean,inceptos.hymenaeos.Mauris@necmetus.org,Lindsey Buckingham,Madison Square Garden,2008-08-01,2,147.00
EUJ10UBJ,Townsend,Ut.tincidunt@ametconsectetueradipiscing.edu,Jersey Boys,Eugene O'Neill Theatre,2008-12-24,2,493.20
MJR66WDX,Dillon,Sed@nondui.com,A Streetcar Named Desire,Brooks Atkinson Theatre,2008-11-11,1,67.80
MJR66WDX,Dillon,Sed@nondui.com,At The Gates,Heinz Field,2008-01-20,1,67.35
VCR30RMF,Riley,Donec.nibh@mauris.ca,Gypsy,Biltmore Theatre,2008-10-31,1,10.05
VCR30RMF,Riley,Donec.nibh@mauris.ca,Orfeo ed Euridice,Kennedy Center Opera House,2008-11-13,1,79.95
VCR30RMF,Riley,Donec.nibh@mauris.ca,The Lion King,The Guthrie Theater,2008-11-14,2,94.80
VCR30RMF,Riley,Donec.nibh@mauris.ca,Carcass,Quicken Loans Arena,2008-06-25,2,112.50
AAR31LWX,Burke,sit.amet.risus@Aliquamtinciduntnunc.ca,Jill Scott,Yankee Stadium,2008-07-05,3,64.80
AAR31LWX,Burke,sit.amet.risus@Aliquamtinciduntnunc.ca,Avenue Q,St. James Theatre,2008-03-02,2,49.80
CRB83KUQ,Faulkner,Nam@semperauctorMauris.org,The Rowdy Frynds Tour,Villa Montalvo,2008-03-18,3,23.85
KKJ13ENQ,Armstrong,Aliquam.erat@eu.org,South Pacific,The Guthrie Theater,2008-09-22,1,35.25
YHU06HZT,Marshall,neque.tellus.imperdiet@variusorciin.edu,A Bronx Tale,Lyceum Theatre,2008-02-26,2,143.10
YHU06HZT,Marshall,neque.tellus.imperdiet@variusorciin.edu,Chicago,Palace Theatre,2008-10-02,2,87.00
EGP78EYX,Rogers,Sed.eget@aliquameuaccumsan.org,Nine Inch Nails,Toyota Center,2008-04-22,1,44.85
EGP78EYX,Rogers,Sed.eget@aliquameuaccumsan.org,Lonestar,Soldier Field,2008-09-21,1,13.35
NYK71PSZ,Frederick,nec@liberoInteger.edu,Christina Aguilera,Buck Shaw Stadium,2008-01-13,1,74.55
OBL63TSS,Torres,vel.turpis@sapienimperdietornare.org,KT Tunstall,Yankee Stadium,2008-10-30,2,98.10
ZOY04JXY,Rowe,ultricies.dignissim.lacus@imperdietnon.edu,Bon Jovi,Nationwide Arena,2008-09-17,1,15.00
NCB15OMY,Cole,dui@gravidaAliquamtincidunt.com,Carcass,General Motors Place,2008-03-19,2,41.10
GUF00OPC,Benjamin,lectus.justo.eu@afelis.com,Sammy Hagar,Busch Stadium,2008-02-03,2,64.20
TOJ78UBJ,Wood,montes@tempusrisus.org,Goo Goo Dolls,FedExField,2008-09-19,1,59.85
TOJ78UBJ,Wood,montes@tempusrisus.org,Echo & the Bunnymen,Xcel Energy Center,2008-09-18,1,63.15
LYV00EVH,Graham,aliquet.metus@urna.org,Gypsy,Carnegie Hall,2008-08-19,2,27.00
LYV00EVH,Graham,aliquet.metus@urna.org,Los Temerarios,St. Pete Times Forum,2008-12-13,2,144.00
JIN69TAU,Huber,ornare@Etiamgravidamolestie.edu,Les Miserables,Cort Theatre,2008-09-05,1,49.50
JIN69TAU,Huber,ornare@Etiamgravidamolestie.edu,Phil Vassar,FedExForum,2008-08-07,2,664.80
QEV66BOZ,Rivas,blandit.congue.In@erat.ca,The King and I,Royce Hall,2008-08-15,4,45.60
WIX18RYE,Pittman,montes.nascetur.ridiculus@nisiAenean.org,Les Miserables,Broadhurst Theatre,2008-06-28,2,62.10
LBT68GGJ,Obrien,euismod.mauris.eu@velturpis.edu,Akon,American Airlines Arena,2008-10-17,1,62.10
OBU26SNN,Butler,ultrices.posuere.cubilia@porttitoreros.org,Fiddler on the Roof,Paramount Theatre,2008-07-26,4,216.60
OBU26SNN,Butler,ultrices.posuere.cubilia@porttitoreros.org,Legally Blonde,Harrahs Hotel,2008-10-31,1,162.90
OQA53AFT,Welch,turpis@malesuada.org,Shakira,New York Giants Stadium,2008-03-31,2,22.20
HWE56BTA,Justice,eu@nibhQuisquenonummy.ca,Keith Urban,Tropicana Field,2008-02-14,2,43.50
HWE56BTA,Justice,eu@nibhQuisquenonummy.ca,All My Sons,New Amsterdam Theatre,2008-12-12,2,71.70
TNW53CBM,Villarreal,dolor@tempus.com,La Rondine,Lyric Opera House,2008-12-12,2,7.50
PXM37ORZ,Everett,ut.nulla@Integersem.edu,A Chorus Line,Bernard B. Jacobs Theatre,2008-11-10,1,68.25
TJI30ZGI,Levine,Maecenas@vestibulumloremsit.edu,Zumanity,Ballys Hotel,2008-09-25,1,61.95
EYT15DSD,Rush,vel@mollis.org,The 39 Steps,Neil Simon Theatre,2008-06-20,4,120.00
EYT15DSD,Rush,vel@mollis.org,Jersey Boys,Cort Theatre,2008-06-25,4,70.20
JBT09DNW,Duncan,blandit.viverra@semperet.edu,Eva Ayllon,Hersheypark Stadium,2008-11-21,2,278.70
JBT09DNW,Duncan,blandit.viverra@semperet.edu,The Homecoming,Imperial Theatre,2008-06-24,2,696.00
DVP09RZP,Shepard,rhoncus.Nullam@commodotincidunt.ca,South Pacific,Lunt-Fontanne Theatre,2008-10-18,1,61.95
YPN04SXA,Clements,vitae.diam@molestiepharetranibh.ca,Rusalka,Grand 1894 Opera House,2008-08-29,1,44.70
